,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,population,density,violent_crime,property_crime,other_crime,median_income,yr_sold,mon_sold,day_of_week,dist_to_loc0,dist_to_loc1,dist_to_loc2
8918,290000.0,3,1.0,1010,10800,1.0,0,0,4,7,1010,0,1972,0,47.4483,-121.773,1370,9500,13888,41.0,2.315,30.36,7.854,88906,2014,8,2,28.27439415009225,21.236495228786257,24.56796900677241
8919,475000.0,3,1.5,1790,229125,2.0,0,3,3,7,1790,0,1987,0,47.2309,-122.009,1970,216928,20987,52.0,2.915,19.47,11.21,66295,2014,9,4,30.009805426674156,28.78808200585024,20.278062371875528
8920,214000.0,3,2.5,1600,2231,2.0,0,0,3,7,1600,0,2003,0,47.3314,-122.29,1600,2962,31911,1717.0,2.401,18.87,8.3,71746,2014,9,5,19.088606543251124,22.568456263783258,8.135885550141653
8921,455000.0,2,1.0,910,5759,1.0,0,0,3,6,910,0,1951,0,47.7153,-122.284,1520,7518,37081,6879.0,3.736,34.6,6.566,53044,2015,5,5,7.863480629825161,8.893280617586173,18.41268181639645
8922,275000.0,3,2.5,2497,4400,2.0,0,0,3,8,2497,0,2007,0,47.2873,-122.283,2434,4400,31911,1717.0,2.401,18.87,8.3,71746,2014,7,5,22.153227827380196,25.36929747316947,11.19695398999028
8923,305000.0,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,47.333,-122.345,1490,11730,47510,4604.0,1.903,13.28,6.034,67906,2014,7,3,18.886119724957712,23.446169098734295,8.301145746625245
8924,449000.0,5,2.5,2570,61855,1.0,0,0,4,7,1470,1100,1981,0,47.3013,-122.109,1990,49658,39816,892.0,1.833,16.39,5.579,70877,2015,4,4,23.504339873272663,23.38722983121913,13.528267838002462
8925,366000.0,3,2.5,1320,4320,1.0,0,0,3,6,660,660,1918,0,47.5327,-122.347,1190,4200,22873,4161.0,4.096,43.76,8.449,57875,2014,10,2,5.125697864647517,12.537676628985333,6.205571709190308
8926,348000.0,3,2.5,1670,5090,2.0,0,0,3,7,1670,0,2003,0,47.4799,-122.18,2560,4851,32489,4323.0,2.242,21.56,5.088,70683,2015,3,6,11.246304764069995,11.27599959201095,5.945794088362385
8927,515000.0,4,2.5,2800,21370,2.0,0,0,3,8,2800,0,2003,0,47.776,-122.246,1880,9336,20419,3606.0,1.677,10.92,3.339,82448,2014,12,3,12.396750932617833,10.876100057776245,22.727227500280883
8928,950000.0,4,2.5,3360,11548,2.0,0,0,3,9,3360,0,1988,0,47.6534,-122.182,3400,14091,34338,3696.0,2.739,22.71,3.364,103250,2014,6,5,7.712644627576628,2.625763548350933,15.13678080831445
8929,815000.0,3,2.5,2590,21494,2.0,0,0,4,8,2590,0,1991,0,47.6139,-122.061,2590,10720,25748,2411.0,2.266,7.717,2.082,143686,2014,7,3,12.63940297785218,3.647403769074905,15.902322161810108
8930,199950.0,3,3.0,1530,2132,2.0,0,0,3,8,1530,0,1993,0,47.3746,-122.056,1530,3384,31171,469.0,1.548,13.43,5.03,95043,2015,1,2,20.548337667145237,18.62172806326168,12.462372381518701
8931,386000.0,3,2.0,1330,8100,1.0,0,0,4,7,1330,0,1969,0,47.7251,-122.175,1590,8100,40407,4428.0,3.867,23.14,3.325,77688,2014,6,4,10.99677789480357,6.2817541183909595,19.93017674961026
8932,273000.0,3,2.25,2160,7964,2.0,0,0,3,8,2160,0,1991,0,47.3622,-122.074,2000,7964,43673,1537.0,1.65,13.63,6.519,87342,2015,1,5,20.723494967349907,19.334143304517344,12.10280652341009
8933,284000.0,4,2.5,1830,6360,2.0,0,0,3,8,1830,0,1994,0,47.4184,-122.18,1830,6596,36581,4877.0,1.976,18.43,10.78,63709,2015,3,3,14.790478593679701,15.457309519735377,5.941415310752668
8934,399950.0,3,1.0,1470,7930,1.0,0,0,3,7,1070,400,1950,0,47.7013,-122.368,1440,8100,19030,3341.0,1.705,15.28,6.404,95648,2014,8,2,6.779960357224013,11.890016474698628,17.728346176242464
8935,285000.0,3,1.75,1150,6423,1.0,0,0,3,5,590,560,1927,0,47.6973,-122.297,1150,8367,46206,7018.0,2.088,23.37,3.881,84159,2015,1,4,6.503026724225885,8.757304472588253,17.156268823357184
8936,315000.0,3,2.5,1790,6452,2.0,0,0,3,7,1790,0,2004,0,47.3841,-122.042,1610,3600,31171,469.0,1.548,13.43,5.03,95043,2015,4,5,20.46711468696879,18.112940659637577,12.816346789883715
8937,250000.0,3,1.0,1700,7700,1.0,0,0,3,7,1120,580,1960,0,47.5114,-122.318,1700,8800,33734,3794.0,3.43,48.53,8.149,49233,2014,8,4,6.583031341251567,12.471564258533727,4.403707806454544
8938,290000.0,4,2.0,1630,7618,1.5,0,0,3,7,1630,0,1967,0,47.3658,-122.317,1320,8774,34584,4441.0,3.036,28.04,9.103,56364,2015,3,1,16.62517680885901,20.838028969337,5.811285118655435
8939,725000.0,4,2.5,3420,30410,2.0,0,0,3,9,3420,0,1988,0,47.7745,-122.088,2940,45916,13585,785.0,1.124,9.068,4.59,137125,2014,6,1,16.251580388251966,9.525185360329047,24.54013005183645
8940,410000.0,3,2.0,1650,9641,1.5,0,0,3,7,1650,0,1983,0,47.7145,-122.231,1940,6701,40407,4428.0,3.867,23.14,3.325,77688,2014,5,5,8.8390711356771,7.010744217905524,18.61464652662967
8941,855000.0,4,2.5,2810,52062,1.5,0,0,4,9,2810,0,1988,0,47.5941,-122.029,3330,49783,20715,2185.0,2.348,8.634,2.954,142926,2014,8,7,14.146200726743766,5.634718976371452,16.093217523764277
8942,399900.0,4,2.5,2710,8127,2.0,0,0,3,8,2710,0,1994,0,47.379,-122.032,2520,8436,31171,469.0,1.548,13.43,5.03,95043,2014,7,1,21.040996634450355,18.565307932471946,13.379219895830932
8943,852600.0,4,2.5,3320,11901,2.0,0,0,5,9,2650,670,1977,0,47.554,-122.16,2700,11114,36364,3402.0,1.774,27.96,2.973,110290,2014,6,3,8.794808070611897,6.076067134894647,9.726735001130756
8944,235000.0,2,1.0,720,6321,1.0,0,0,3,6,720,0,1940,0,47.551,-122.289,920,5684,42731,6841.0,4.377,32.55,6.045,52276,2014,8,5,4.310693931190641,9.624091341683512,7.062428697141027
8945,230950.0,2,1.0,930,12724,1.0,0,0,4,6,930,0,1912,0,47.6567,-121.909,1240,21828,6765,149.0,2.232,13.03,5.172,95394,2014,8,4,20.007094828904208,10.332285289623378,23.15938912414987
8946,230000.0,3,2.25,1490,8722,2.0,0,0,3,7,1490,0,1997,0,47.3648,-122.185,1510,8061,33769,4741.0,2.572,43.34,15.31,51446,2015,3,1,18.03813717437648,19.156125131043222,7.884440778106977
8947,404763.0,3,2.5,1690,1609,2.0,0,0,3,8,1150,540,2014,0,47.5521,-121.998,1690,1860,24348,2719.0,1.588,18.73,5.424,99974,2014,7,2,16.014371797295034,8.602844036294591,15.744664088444397
8948,245000.0,3,2.5,1720,3407,2.0,0,0,3,7,1720,0,1992,0,47.4034,-122.188,1720,3407,36581,4877.0,1.976,18.43,10.78,63709,2014,9,2,15.542881690481655,16.539907369595138,6.062368924719128
8949,188000.0,3,1.5,1140,8500,1.0,0,0,4,7,1140,0,1964,0,47.2093,-122.005,1600,8500,20987,52.0,2.915,19.47,11.21,66295,2015,1,4,31.400578736011262,30.288672846467428,21.531421118598814
8950,626100.0,4,2.5,2280,7219,2.0,0,0,4,8,2280,0,1987,0,47.5719,-122.021,2240,7471,24348,2719.0,1.588,18.73,5.424,99974,2014,12,4,14.68970261615908,6.882146491248789,15.498296870567295
8951,428750.0,3,1.0,1100,4080,1.0,0,0,4,7,900,200,1929,0,47.6872,-122.351,1170,4080,45911,9905.0,3.018,37.68,5.193,75763,2015,3,1,5.665348147180244,10.821347805194376,16.637146757060425
8952,522000.0,4,2.25,1800,8623,1.0,0,0,4,8,1360,440,1980,0,47.692,-122.184,2370,8623,34338,3696.0,2.739,22.71,3.364,103250,2014,5,1,9.092049390751697,4.426003774823656,17.622111211945832
8953,684000.0,4,2.5,2500,8434,2.0,0,0,4,8,2500,0,1988,0,47.6915,-122.101,1900,8131,58442,2908.0,3.674,23.77,3.818,99192,2015,3,3,12.265728762734264,3.8298278059417856,19.124938064783393
8954,1065500.0,3,2.25,2950,7232,1.0,0,2,3,8,1520,1430,1983,0,47.5257,-122.382,2130,7140,14770,6425.0,2.345,21.83,3.563,84344,2015,4,1,6.028985287751829,14.153091974028333,6.57079882660411
8955,611206.0,1,1.0,1940,6300,1.0,0,3,3,8,1940,0,1963,0,47.5782,-122.4,2560,6300,22241,7523.0,2.393,23.06,5.21,74274,2015,5,2,3.708559505647358,13.29333514922273,10.099237875224581
8956,350000.0,2,1.0,1280,5250,1.0,0,0,4,7,1140,140,1942,0,47.5258,-122.377,1050,5250,20698,6732.0,3.632,30.94,8.22,66408,2014,9,1,5.936464575683545,13.956035075703316,6.441225730162014
8957,894000.0,4,2.5,3800,22029,2.0,0,0,3,9,3800,0,1993,0,47.6734,-122.026,3170,24979,18784,662.0,1.616,6.894,3.648,116518,2015,4,4,14.987772630785697,5.356189379688547,20.05429246805182
8958,420000.0,2,1.0,930,5368,1.0,0,0,4,7,930,0,1953,0,47.6952,-122.275,1770,6000,46206,7018.0,2.088,23.37,3.881,84159,2014,9,3,6.699127984539153,7.787573100148981,17.0471057869441
8959,400000.0,5,2.0,1930,9747,1.0,0,0,4,7,1020,910,1962,0,47.7743,-122.235,2040,9370,20419,3606.0,1.677,10.92,3.339,82448,2014,5,4,12.461815110512893,10.52661499591454,22.671919816338292
8960,675000.0,3,3.0,2980,28000,1.0,0,0,3,10,1820,1160,1981,0,47.7318,-122.139,2570,28500,58442,2908.0,3.674,23.77,3.818,99192,2014,5,7,12.49145442797583,6.392675390821729,20.910618518141835
8961,426000.0,4,2.5,2800,8494,2.0,0,0,3,8,2800,0,2004,0,47.3521,-122.009,3740,8494,31171,469.0,1.548,13.43,5.03,95043,2014,5,2,23.14928354618826,20.639033890894794,15.1167613316879
8962,750000.0,4,2.25,3190,11597,2.0,0,0,3,10,2300,890,1984,0,47.6323,-122.039,2990,10679,25748,2411.0,2.266,7.717,2.082,143686,2014,6,5,13.769190695341948,4.2427951109594115,17.528359560561125
8963,368000.0,3,1.75,1710,10800,1.0,0,0,4,7,1710,0,1958,0,47.7391,-122.241,1890,10800,20419,3606.0,1.677,10.92,3.339,82448,2014,6,1,10.113600403042263,8.617005906411375,20.224322524560854
8964,342000.0,3,1.0,1980,6450,1.0,0,0,4,6,1120,860,1950,0,47.5291,-122.356,1180,5160,22873,4161.0,4.096,43.76,8.449,57875,2015,3,5,5.442426909479348,13.023532603592324,6.145092154226059
8965,700000.0,3,1.75,1910,4800,1.0,0,0,3,7,1080,830,1959,0,47.6844,-122.332,1750,4800,45911,9905.0,3.018,37.68,5.193,75763,2014,6,4,5.403160189478541,9.920891497701685,16.338228257500038
8966,848750.0,6,3.75,3160,5000,2.0,0,0,3,8,3160,0,1989,0,47.6748,-122.384,1740,5000,21147,9602.0,3.426,39.18,6.113,67566,2014,7,2,5.320157254669104,12.092789742438992,16.09921976129359
8967,720000.0,3,2.0,1590,5200,1.0,0,0,3,7,1320,270,1939,0,47.6864,-122.341,1620,5150,45911,9905.0,3.018,37.68,5.193,75763,2015,3,2,5.556811402396767,10.361736622918148,16.520493837456304
8968,525000.0,4,2.25,1890,8549,1.0,0,0,3,8,1890,0,1967,0,47.6328,-122.117,1940,7210,24411,4437.0,2.916,19.67,3.812,92986,2014,9,1,10.18503521748508,0.7436404398424992,15.270293402207466
8969,397900.0,3,2.75,2500,35245,1.0,0,0,3,7,1580,920,2000,0,47.3414,-122.117,2060,153766,43673,1537.0,1.65,13.63,6.519,87342,2015,3,2,20.872555826352457,20.605215675085173,11.294989757749025
8970,405000.0,3,2.0,1740,18000,1.0,0,0,3,7,1230,510,1989,0,47.7397,-122.242,1740,11250,20419,3606.0,1.677,10.92,3.339,82448,2014,8,5,10.131907814240991,8.678095914854024,20.259268765932926
8971,392800.0,3,2.0,1080,11856,1.0,0,0,5,7,1080,0,1986,0,47.6955,-122.175,1220,9247,34338,3696.0,2.739,22.71,3.364,103250,2015,1,3,9.567584811851802,4.410606742210112,17.98282815308126
8972,394999.0,3,1.5,1730,7800,1.0,0,0,3,7,1330,400,1958,0,47.7365,-122.337,1780,8309,44555,6279.0,3.071,24.08,5.365,51499,2015,2,2,9.005846605227507,11.750078826787398,19.944141726201693
8973,340000.0,3,2.5,2480,6112,2.0,0,0,3,7,2480,0,2004,0,47.4387,-122.114,3220,6727,41938,2215.0,1.834,18.91,6.131,77780,2014,6,4,15.411004952784928,13.892919093686539,8.66482821443516
8974,482500.0,3,2.25,1450,1445,2.0,0,0,3,7,980,470,2005,0,47.6184,-122.301,1510,1370,31454,13594.0,8.105,52.65,10.35,53570,2014,5,1,1.6760236958734338,8.117799095330728,11.704989522959288
8975,812500.0,4,2.5,2750,10159,2.0,0,0,3,10,2750,0,1991,0,47.5426,-122.135,3160,10159,36364,3402.0,1.774,27.96,2.973,110290,2014,9,2,10.184283948666938,6.700121304612512,10.014809153798126
8976,450000.0,3,2.5,2820,10208,1.0,0,1,4,8,1410,1410,1954,0,47.7609,-122.26,1540,10684,20419,3606.0,1.677,10.92,3.339,82448,2014,9,5,11.20265817108323,10.352976337629137,21.626117311535108
8977,398000.0,3,1.75,1830,27468,1.0,0,0,3,7,1830,0,1954,0,47.7754,-122.233,1860,10180,20419,3606.0,1.677,10.92,3.339,82448,2014,11,2,12.566483456547651,10.551163944493267,22.75962344931356
8978,1075000.0,2,3.25,1550,1767,3.0,1,3,3,8,1550,0,2006,0,47.5684,-122.06,2710,3444,20715,2185.0,2.348,8.634,2.954,142926,2015,5,4,12.946471298938487,5.883601680650215,13.86629880179728
8979,540000.0,2,2.0,1640,3021,1.0,0,2,3,7,840,800,1959,0,47.666,-122.358,1780,4500,21147,9602.0,3.426,39.18,6.113,67566,2014,10,2,4.304193505986165,10.791608958277138,15.245402206439064
8980,275000.0,4,2.0,1720,5472,1.0,0,0,3,6,860,860,1923,0,47.5299,-122.288,1720,5670,42731,6841.0,4.377,32.55,6.045,52276,2014,10,5,5.658567107120422,10.57873208558613,5.612409317548366
8981,780000.0,5,2.0,2880,12000,2.0,0,0,3,8,2880,0,1921,0,47.5861,-122.295,1720,5000,26881,7895.0,5.649,61.92,9.129,55950,2014,8,5,2.217407301573075,8.54628814064711,9.47445984868466
8982,225000.0,3,1.5,1220,8345,1.5,0,0,3,7,1220,0,1931,0,47.5038,-122.266,1880,10169,24092,4966.0,3.539,41.63,13.36,58707,2014,7,4,7.717468194902346,11.331311811743156,4.084459548894493
8983,503045.0,3,3.0,1560,2250,2.0,0,0,3,9,1560,0,2009,0,47.6929,-122.333,1610,4500,45911,9905.0,3.018,37.68,5.193,75763,2014,7,2,5.990604459780628,10.162558104836934,16.927293529798305
8984,249000.0,2,2.0,1090,1357,2.0,0,0,3,7,1090,0,1990,0,47.7526,-122.244,1078,1318,20419,3606.0,1.677,10.92,3.339,82448,2014,9,5,10.91409363546238,9.456236308956205,21.13176396288993
8985,569950.0,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,47.6795,-122.354,1630,4000,45911,9905.0,3.018,37.68,5.193,75763,2014,7,4,5.166188833077093,10.806995263336828,16.132779250612636
8986,450000.0,2,2.25,1040,1377,2.0,0,0,3,8,1040,0,2003,0,47.6692,-122.279,1264,1892,43924,10643.0,12.91,47.57,6.293,45560,2015,1,1,5.005953002724493,7.254310143832992,15.242503623263946
8987,1099500.0,4,2.0,2580,6000,1.0,0,0,5,9,1300,1280,1950,0,47.6514,-122.413,2300,6200,19686,4714.0,2.054,22.9,5.713,82882,2014,6,2,4.893296949360951,13.222456732643812,14.964390221456558
8988,700000.0,4,2.5,2310,3570,1.5,0,0,3,7,1490,820,1927,2014,47.6889,-122.347,1580,3060,45911,9905.0,3.018,37.68,5.193,75763,2014,5,5,5.75601945434439,10.681003483311295,16.727278728055165
8989,454000.0,3,2.5,1590,4094,2.0,0,0,3,7,1590,0,1991,0,47.61,-122.293,1940,3924,31454,13594.0,8.105,52.65,10.35,53570,2014,8,2,1.84022589960568,7.88201715551026,11.12743964234732
8990,555000.0,3,1.75,1270,9170,1.0,0,0,3,7,1270,0,1969,0,47.6706,-122.151,1700,8500,58442,2908.0,3.674,23.77,3.818,99192,2015,4,3,9.533436303980803,2.3703859286120794,16.79061241315567
8991,214000.0,3,1.5,1240,5200,1.0,0,0,5,6,1240,0,1970,0,47.3683,-122.079,1060,5200,43673,1537.0,1.65,13.63,6.519,87342,2015,1,2,20.24452449007018,18.885989179281793,11.693016939449127
8992,590000.0,3,2.5,2210,8622,2.0,0,0,3,8,2210,0,1988,0,47.5715,-122.02,2340,7192,24348,2719.0,1.588,18.73,5.424,99974,2014,8,5,14.740219032733265,6.935140974674239,15.522313054980781
8993,459900.0,3,1.75,2340,51836,1.5,0,0,3,8,1510,830,1978,0,47.4846,-122.035,2060,77536,26141,469.0,2.244,14.26,4.039,100644,2014,8,1,16.204653485517152,11.574101943110238,12.564892495125937
8994,205000.0,3,1.5,1420,5000,1.0,0,0,3,7,920,500,1987,0,47.4192,-122.33,1400,7500,34584,4441.0,3.036,28.04,9.103,56364,2015,5,2,12.920967327116047,17.865833915975752,2.523074695084982
8995,390000.0,3,1.75,1430,9857,1.0,0,2,4,7,1140,290,1980,0,47.4964,-121.771,1310,9880,13888,41.0,2.315,30.36,7.854,88906,2015,5,2,27.243694208621456,19.418506511343864,24.86670252923186
8996,970500.0,3,2.75,2470,10125,2.0,0,0,3,8,2470,0,1960,2012,47.5651,-122.223,2290,10125,22699,3591.0,2.093,19.23,3.915,126359,2014,6,5,5.823689832469851,6.737990806986737,8.767313308526191
8997,790000.0,3,2.5,2390,15084,2.0,0,0,3,8,2390,0,2000,0,47.3389,-122.048,1850,17494,5025,334.0,1.616,12.73,41.72,85398,2015,4,2,22.74094167184191,21.115368360613246,13.981474419880085
8998,320000.0,3,1.0,1120,10576,1.0,0,0,4,7,1120,0,1969,0,47.7575,-122.072,1300,10000,13585,785.0,1.124,9.068,4.59,137125,2014,7,1,15.989814355503865,8.580372675585311,23.790572426022848
8999,552500.0,3,2.25,2700,4025,2.0,0,0,4,8,1760,940,1907,0,47.6074,-122.294,1580,4025,31454,13594.0,8.105,52.65,10.35,53570,2014,7,3,1.776795763848265,7.975275319267953,10.946795379871213
9000,1050000.0,3,3.0,3490,4500,2.5,0,0,3,9,3170,320,1924,0,47.6394,-122.321,2840,4050,20756,15829.0,4.697,49.21,7.272,65054,2014,11,3,2.351446484496063,8.915315634873666,13.19619848681444
9001,230000.0,3,1.0,1640,7187,1.0,0,0,3,7,1640,0,1966,0,47.455,-122.182,1340,8346,41938,2215.0,1.834,18.91,6.131,77780,2014,9,2,12.57676100619873,12.980865183318448,5.472847771337881
9002,680000.0,3,1.75,1620,5500,1.0,0,0,3,7,1110,510,1950,0,47.6393,-122.308,2100,6500,21077,6667.0,3.092,28.09,5.011,96054,2014,7,2,2.547563210067027,8.310115609312486,13.15560565485635
9003,985000.0,3,1.75,1670,5400,2.0,0,0,5,8,1670,0,1912,0,47.635,-122.284,2100,5400,21077,6667.0,3.092,28.09,5.011,96054,2014,6,1,2.996304470978873,7.199792329869563,12.870027411467424
9004,375000.0,4,2.5,1870,7471,2.0,0,0,3,8,1870,0,1990,0,47.4314,-122.204,2020,8912,21904,4585.0,2.477,22.8,7.574,66461,2014,6,1,13.475891748147328,14.792500727055682,4.594101752914805
9005,431000.0,2,1.5,1300,4000,1.5,0,0,4,6,1300,0,1900,0,47.5937,-122.301,1480,4000,26881,7895.0,5.649,61.92,9.129,55950,2015,4,3,1.6868378375996855,8.591709943560259,9.998442437020971
9006,463000.0,3,2.5,2190,17108,2.0,0,0,3,8,2190,0,1991,0,47.7321,-121.964,2400,14040,10725,141.0,3.154,10.96,6.284,95025,2014,9,2,19.20968621897474,10.009776908304074,25.020214330590537
9007,350000.0,3,1.75,1320,10500,1.0,0,0,3,7,1320,0,1966,0,47.7267,-122.226,1310,10500,40407,4428.0,3.867,23.14,3.325,77688,2014,10,1,9.679515422675737,7.513332384159214,19.48504159600212
9008,485000.0,3,1.0,1250,7200,1.0,0,0,3,7,1250,0,1964,0,47.6342,-122.12,1430,7400,24411,4437.0,2.916,19.67,3.812,92986,2015,4,2,10.06565525986801,0.5742189096157054,15.273923300715138
9009,355000.0,4,1.75,2040,15000,1.0,0,0,4,7,1360,680,1967,0,47.3107,-122.189,2310,15000,39816,892.0,1.833,16.39,5.579,70877,2014,9,1,21.483861944362683,22.887443636669264,10.849029285041503
9010,603500.0,3,1.75,2140,7280,1.0,0,0,3,7,1070,1070,1910,0,47.6993,-122.377,2280,8400,31365,7953.0,2.018,25.89,3.545,86986,2015,3,5,6.763605228670037,12.234599638929188,17.674225759818317
9011,860000.0,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,1920,0,47.5798,-122.292,2240,5000,26881,7895.0,5.649,61.92,9.129,55950,2014,8,2,2.611255447022511,8.620479840541076,9.043077032492683
9012,259875.0,5,2.5,2200,6250,2.0,0,0,3,7,2200,0,1996,0,47.3675,-122.021,1850,6091,31171,469.0,1.548,13.43,5.03,95043,2015,3,5,21.977295319577376,19.46398569558207,14.15817134870187
9013,685000.0,4,2.5,2170,8680,1.0,0,0,3,7,1220,950,1959,0,47.6078,-122.192,2010,8680,27946,3977.0,5.314,49.68,4.461,93521,2014,7,3,6.527364797271938,3.6426366278975317,12.050503752642877
9014,382500.0,4,2.5,2980,8786,2.0,0,0,3,8,2980,0,2003,0,47.378,-122.03,2980,6718,31171,469.0,1.548,13.43,5.03,95043,2014,9,2,21.154820871859723,18.655328792160578,13.491530488505271
9015,490000.0,3,1.0,1180,2250,1.5,0,0,3,7,1180,0,1902,0,47.6779,-122.377,1320,5100,31365,7953.0,2.018,25.89,3.545,86986,2015,3,7,5.376951503643039,11.819787857974356,16.23043338300811
9016,229000.0,3,2.0,1540,6000,1.0,0,0,4,6,1540,0,1953,0,47.7372,-122.307,1490,8213,32778,4330.0,1.937,18.3,5.677,72281,2015,1,1,9.126351637138042,10.664303743134964,19.916583439819973
9017,430000.0,3,2.0,1540,6000,1.0,0,0,4,6,1540,0,1953,0,47.7372,-122.307,1490,8213,32778,4330.0,1.937,18.3,5.677,72281,2015,5,2,9.126351637138042,10.664303743134964,19.916583439819973
9018,580000.0,5,2.5,3110,15783,1.0,0,0,3,8,1720,1390,1974,0,47.6301,-122.103,2550,12220,58442,2908.0,3.674,23.77,3.818,99192,2014,8,1,10.797161243118392,1.394326493486036,15.491401382256248
9019,510000.0,3,1.75,1370,6700,1.0,0,0,3,8,1370,0,1940,2012,47.6982,-122.362,1180,6694,31365,7953.0,2.018,25.89,3.545,86986,2014,11,4,6.507211346097606,11.553283693301161,17.468454100268055
9020,489990.0,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,0,47.3762,-122.158,2670,14472,43673,1537.0,1.65,13.63,6.519,87342,2014,5,4,17.849703609921306,18.24103787562595,8.28506076495086
9021,440000.0,3,2.25,1760,1800,2.0,0,0,3,7,1330,430,1983,0,47.6579,-122.394,1150,4575,19686,4714.0,2.054,22.9,5.713,82882,2014,9,2,4.589910668950356,12.377122505361662,15.101025882245386
9022,479950.0,3,2.5,2810,4984,1.0,0,0,3,9,1750,1060,2006,0,47.4461,-122.209,2810,5711,21904,4585.0,2.477,22.8,7.574,66461,2015,4,2,12.464073143009314,13.867710816527472,4.200767754237367
9023,806000.0,4,2.5,2500,206474,1.0,0,0,3,10,2500,0,1997,0,47.6778,-121.994,3680,208652,18784,662.0,1.616,6.894,3.648,116518,2014,6,1,16.498684413041154,6.838667337207747,21.256933897544965
9024,875000.0,4,2.5,3220,22588,2.0,0,0,3,10,3220,0,1996,0,47.7311,-122.055,3220,22922,13585,785.0,1.124,9.068,4.59,137125,2014,6,2,15.514804312634425,7.215599760686093,22.560687991435945
9025,710800.0,3,2.5,2880,36820,2.0,0,0,3,10,2880,0,1992,0,47.766,-122.044,3190,36820,13585,785.0,1.124,9.068,4.59,137125,2014,9,4,17.363273839294315,9.60210091398582,24.91219290522932
9026,565000.0,3,2.5,2700,6037,2.0,0,0,3,8,2700,0,2004,0,47.5376,-121.879,2740,6054,12699,171.0,1.868,11.49,4.966,121415,2015,2,2,21.646674578003967,13.632311362929764,20.53227525402187
9027,359999.0,5,3.0,2680,9624,2.0,0,0,3,7,1870,810,1995,0,47.3279,-122.006,1860,9921,5025,334.0,1.616,12.73,41.72,85398,2015,2,1,24.530621219362846,22.288631165583524,16.05026388515845
9028,625000.0,3,1.75,1780,4500,1.0,0,0,4,7,920,860,1922,0,47.6827,-122.362,1360,4000,31365,7953.0,2.018,25.89,3.545,86986,2015,1,5,5.465884777751859,11.223763037790196,16.413907505329213
9029,349950.0,3,2.5,2240,7565,2.0,0,0,3,8,2240,0,1999,0,47.3485,-122.301,2190,8254,44151,3800.0,3.001,38.95,9.487,45894,2014,9,5,17.864681778046723,21.64182479365518,6.944718752745848
9030,415000.0,4,2.0,1610,9600,1.0,0,0,5,7,1610,0,1967,0,47.5327,-122.186,1450,9600,32489,4323.0,2.242,21.56,5.088,70683,2014,6,2,8.495735007688108,7.8349392553842625,7.821729404440516
9031,435000.0,2,2.0,1440,1170,2.0,0,0,3,9,960,480,2004,0,47.5592,-122.385,1440,1350,22241,7523.0,2.393,23.06,5.21,74274,2014,11,3,4.077273228170518,13.133448766361179,8.611830506492375
9032,225000.0,3,1.75,1550,9060,2.0,0,0,3,7,1550,0,1948,1979,47.5093,-122.345,1080,7620,25922,5573.0,3.309,36.86,12.41,56809,2014,11,5,6.722182893002623,13.484553821166358,4.691824295580076
9033,770000.0,3,1.75,1720,5000,1.0,0,0,3,9,1720,0,1954,2014,47.6157,-122.29,2120,4188,31454,13594.0,8.105,52.65,10.35,53570,2014,5,1,2.067978967894154,7.6525706042047945,11.525299164732344
9034,340000.0,3,1.75,1740,10800,1.0,0,0,3,7,1740,0,1959,0,47.7717,-122.351,1810,7735,44555,6279.0,3.071,24.08,5.365,51499,2015,1,2,11.468811089654414,13.76595536799749,22.4288546093542
9035,965000.0,5,2.75,3280,12673,1.0,0,0,4,9,2050,1230,1981,0,47.5504,-122.146,3060,12847,36364,3402.0,1.774,27.96,2.973,110290,2015,3,4,9.4922930627939,6.204103913140984,9.99802205606186
9036,667000.0,3,2.75,2216,31215,1.0,0,0,3,9,2216,0,1968,2005,47.3164,-122.199,2216,30048,39816,892.0,1.833,16.39,5.579,70877,2015,1,2,20.96657724886155,22.558990953702693,10.282967842456475
9037,250000.0,1,1.0,1100,4373,1.0,0,0,2,6,820,280,1947,0,47.4653,-122.338,1100,7500,20301,3580.0,2.851,26.31,14.63,63320,2014,5,3,9.739247380842551,15.472704459304385,2.1499162108194207
